season,date,round,home_team,away_team,home_matches_before,away_matches_before,home_avg_goals_for,home_avg_goals_against,away_avg_goals_for,away_avg_goals_against,home_win_rate,away_win_rate,home_home_win_rate,away_away_win_rate,home_recent_points_5,away_recent_points_5,home_days_since_match,away_days_since_match,result,home_has_previous_match,away_has_previous_match,home_days_since_match_capped,away_days_since_match_capped
2011-12,2011-09-27,Group stage,Real Madrid,Ajax,13,7,2.0,0.46153846153846156,0.8571428571428571,1.4285714285714286,0.6923076923076923,0.2857142857142857,0.8333333333333334,0.3333333333333333,10,7,13,13,H,1,1,13,13
2011-12,2011-09-27,Group stage,Trabzonspor,Lille,1,1,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3,1,13,13,D,1,1,13,13
2011-12,2011-09-28,Group stage,Arsenal,Olympiacos,9,1,2.4444444444444446,1.3333333333333333,0.0,1.0,0.5555555555555556,0.0,1.0,0.0,7,0,15,15,H,1,1,15,15
2011-12,2011-09-28,Group stage,BATE Borisov,Barcelona,1,14,1.0,1.0,2.2857142857142856,0.7857142857142857,0.0,0.6428571428571429,0.0,0.5,1,11,15,15,A,1,1,15,15
2011-12,2011-09-28,Group stage,Leverkusen,Genk,1,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,15,15,H,1,1,15,15
2011-12,2011-09-28,Group stage,Marseille,Dortmund,9,1,1.5555555555555556,0.5555555555555556,1.0,1.0,0.5555555555555556,0.0,0.5,0.0,10,1,15,15,H,1,1,15,15
2011-12,2011-09-28,Group stage,Milan,Viktoria Plzeň,9,1,1.0,1.1111111111111112,1.0,1.0,0.2222222222222222,0.0,0.25,0.0,5,1,15,15,H,1,1,15,15
2011-12,2011-09-28,Group stage,Shakhtar D.,APOEL FC,11,1,1.8181818181818181,1.4545454545454546,2.0,1.0,0.6363636363636364,1.0,0.8,0.0,6,3,15,15,D,1,1,15,15
2011-12,2011-09-28,Group stage,Valencia,Chelsea,9,11,1.8888888888888888,0.8888888888888888,1.7272727272727273,0.6363636363636364,0.3333333333333333,0.6363636363636364,0.5,0.6,6,7,15,15,D,1,1,15,15
2011-12,2011-09-28,Group stage,Zenit,Porto,1,1,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0,3,15,15,H,1,1,15,15
2011-12,2011-10-18,Group stage,Basel,Benfica,8,8,1.625,1.875,1.125,1.625,0.375,0.375,0.5,0.25,7,7,21,21,A,1,1,21,21
2011-12,2011-10-18,Group stage,CSKA Moscow,Trabzonspor,2,2,2.0,2.5,1.0,0.5,0.0,0.5,0.0,1.0,1,4,21,21,H,1,1,21,21
2011-12,2011-10-18,Group stage,Dinamo Zagreb,Ajax,2,8,0.0,1.5,0.75,1.625,0.0,0.25,0.0,0.25,0,4,21,21,A,1,1,21,21
2011-12,2011-10-18,Group stage,Lille,Inter,2,12,1.5,1.5,1.75,2.0,0.0,0.4166666666666667,0.0,0.3333333333333333,2,6,21,21,A,1,1,21,21
2011-12,2011-10-18,Group stage,Manchester City,Villarreal,2,2,0.5,1.5,0.0,2.0,0.0,0.0,0.0,0.0,1,0,21,21,H,1,1,21,21
2011-12,2011-10-18,Group stage,Napoli,Bayern Munich,2,10,1.5,0.5,2.3,0.9,0.5,0.8,1.0,0.8,4,12,21,21,D,1,1,21,21
2011-12,2011-10-18,Group stage,Oțelul Galați,Manchester Utd,2,15,0.5,1.5,1.5333333333333334,0.7333333333333333,0.0,0.6,0.0,0.625,0,8,21,21,A,1,1,21,21
2011-12,2011-10-18,Group stage,Real Madrid,Lyon,14,10,2.0714285714285716,0.42857142857142855,1.4,1.4,0.7142857142857143,0.4,0.8571428571428571,0.2,10,6,21,21,H,1,1,21,21
2011-12,2011-10-19,Group stage,Barcelona,Viktoria Plzeň,15,2,2.466666666666667,0.7333333333333333,0.5,1.5,0.6666666666666666,0.0,0.75,0.0,11,1,21,21,H,1,1,21,21
2011-12,2011-10-19,Group stage,Chelsea,Genk,12,2,1.6666666666666667,0.6666666666666666,0.0,1.0,0.5833333333333334,0.0,0.6666666666666666,0.0,5,1,21,21,H,1,1,21,21
2011-12,2011-10-19,Group stage,Leverkusen,Valencia,2,10,1.0,1.0,1.8,0.9,0.5,0.3,1.0,0.2,3,4,21,21,H,1,1,21,21
2011-12,2011-10-19,Group stage,Marseille,Arsenal,10,10,1.7,0.5,2.4,1.3,0.6,0.6,0.6,0.2,10,10,21,21,A,1,1,21,21
2011-12,2011-10-19,Group stage,Milan,BATE Borisov,10,2,1.1,1.0,0.5,3.0,0.3,0.0,0.4,0.0,5,1,21,21,H,1,1,21,21
2011-12,2011-10-19,Group stage,Olympiacos,Dortmund,2,2,0.5,1.5,0.5,2.0,0.0,0.0,0.0,0.0,0,1,21,21,H,1,1,21,21
2011-12,2011-10-19,Group stage,Porto,APOEL FC,2,2,1.5,2.0,1.5,1.0,0.5,0.5,1.0,0.0,3,4,21,21,D,1,1,21,21
2011-12,2011-10-19,Group stage,Shakhtar D.,Zenit,12,2,1.75,1.4166666666666667,2.0,1.5,0.5833333333333334,0.5,0.6666666666666666,0.0,4,3,21,21,D,1,1,21,21
2011-12,2011-11-01,Group stage,APOEL FC,Porto,3,3,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.0,5,4,13,13,H,1,1,13,13
2011-12,2011-11-01,Group stage,Arsenal,Marseille,11,11,2.272727272727273,1.1818181818181819,1.5454545454545454,0.5454545454545454,0.6363636363636364,0.5454545454545454,1.0,0.6,10,7,13,13,D,1,1,13,13
2011-12,2011-11-01,Group stage,BATE Borisov,Milan,3,11,0.3333333333333333,2.6666666666666665,1.1818181818181819,0.9090909090909091,0.0,0.36363636363636365,0.0,0.2,1,8,13,13,D,1,1,13,13
2011-12,2011-11-01,Group stage,Dortmund,Olympiacos,3,3,0.6666666666666666,2.3333333333333335,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1,3,13,13,H,1,1,13,13
2011-12,2011-11-01,Group stage,Genk,Chelsea,3,13,0.0,2.3333333333333335,1.9230769230769231,0.6153846153846154,0.0,0.6153846153846154,0.0,0.5,1,7,13,13,D,1,1,13,13
2011-12,2011-11-01,Group stage,Valencia,Leverkusen,11,3,1.7272727272727273,1.0,1.3333333333333333,1.0,0.2727272727272727,0.6666666666666666,0.4,0.0,3,6,13,13,H,1,1,13,13
2011-12,2011-11-01,Group stage,Viktoria Plzeň,Barcelona,3,16,0.3333333333333333,1.6666666666666667,2.4375,0.6875,0.0,0.6875,0.0,0.5714285714285714,1,11,13,13,A,1,1,13,13
2011-12,2011-11-01,Group stage,Zenit,Shakhtar D.,3,13,2.0,1.6666666666666667,1.7692307692307692,1.4615384615384615,0.3333333333333333,0.5384615384615384,1.0,0.5,4,2,13,13,H,1,1,13,13
2011-12,2011-11-02,Group stage,Ajax,Dinamo Zagreb,9,3,0.8888888888888888,1.4444444444444444,0.0,1.6666666666666667,0.3333333333333333,0.0,0.25,0.0,7,0,15,15,H,1,1,15,15
2011-12,2011-11-02,Group stage,Bayern Munich,Napoli,11,3,2.1818181818181817,0.9090909090909091,1.3333333333333333,0.6666666666666666,0.7272727272727273,0.3333333333333333,0.8,0.0,10,5,15,15,H,1,1,15,15
2011-12,2011-11-02,Group stage,Benfica,Basel,9,9,1.2222222222222223,1.4444444444444444,1.4444444444444444,1.8888888888888888,0.4444444444444444,0.3333333333333333,0.5,0.25,7,7,15,15,D,1,1,15,15
2011-12,2011-11-02,Group stage,Inter,Lille,13,3,1.6923076923076923,1.8461538461538463,1.0,1.3333333333333333,0.46153846153846156,0.0,0.5,0.0,6,2,15,15,H,1,1,15,15
2011-12,2011-11-02,Group stage,Lyon,Real Madrid,11,15,1.2727272727272727,1.6363636363636365,2.2,0.4,0.36363636363636365,0.7333333333333333,0.6,0.5714285714285714,5,10,15,15,A,1,1,15,15
2011-12,2011-11-02,Group stage,Manchester Utd,Oțelul Galați,16,3,1.5625,0.6875,0.3333333333333333,1.6666666666666667,0.625,0.0,0.5714285714285714,0.0,8,0,15,15,H,1,1,15,15
2011-12,2011-11-02,Group stage,Trabzonspor,CSKA Moscow,3,3,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,4,4,15,15,D,1,1,15,15
2011-12,2011-11-02,Group stage,Villarreal,Manchester City,3,3,0.3333333333333333,2.0,1.0,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,4,15,15,A,1,1,15,15
2011-12,2011-11-22,Group stage,Bayern Munich,Villarreal,12,4,2.25,1.0,0.25,2.25,0.75,0.0,0.8333333333333334,0.0,10,0,20,20,H,1,1,20,20
2011-12,2011-11-22,Group stage,CSKA Moscow,Lille,4,4,1.75,1.25,1.0,1.5,0.25,0.0,0.5,0.0,5,2,20,20,A,1,1,20,20
2011-12,2011-11-22,Group stage,Lyon,Ajax,12,10,1.1666666666666667,1.6666666666666667,1.2,1.3,0.3333333333333333,0.4,0.5,0.4,4,10,20,20,D,1,1,20,20
2011-12,2011-11-22,Group stage,Manchester Utd,Benfica,17,10,1.588235294117647,0.6470588235294118,1.2,1.4,0.6470588235294118,0.4,0.625,0.4,8,8,20,20,D,1,1,20,20
2011-12,2011-11-22,Group stage,Napoli,Manchester City,4,4,1.5,1.25,1.5,1.0,0.25,0.5,0.5,0.5,5,7,20,20,H,1,1,20,20
2011-12,2011-11-22,Group stage,Oțelul Galați,Basel,4,10,0.25,1.75,1.4,1.8,0.0,0.3,0.0,0.2,0,5,20,20,A,1,1,20,20
2011-12,2011-11-22,Group stage,Real Madrid,Dinamo Zagreb,16,4,2.1875,0.375,0.0,2.25,0.75,0.0,0.875,0.0,13,0,20,20,H,1,1,20,20
2011-12,2011-11-22,Group stage,Trabzonspor,Inter,4,14,0.5,1.0,1.7142857142857142,1.7857142857142858,0.25,0.5,0.0,0.42857142857142855,5,9,20,20,D,1,1,20,20
2011-12,2011-11-23,Group stage,Arsenal,Dortmund,12,4,2.0833333333333335,1.0833333333333333,0.75,1.75,0.5833333333333334,0.25,0.8333333333333334,0.0,8,4,22,22,H,1,1,22,22
2011-12,2011-11-23,Group stage,BATE Borisov,Viktoria Plzeň,4,4,0.5,2.25,0.25,2.25,0.0,0.0,0.0,0.0,2,1,22,22,A,1,1,22,22
2011-12,2011-11-23,Group stage,Leverkusen,Chelsea,4,14,1.25,1.5,1.8571428571428572,0.6428571428571429,0.5,0.5714285714285714,1.0,0.42857142857142855,6,8,22,22,H,1,1,22,22
2011-12,2011-11-23,Group stage,Marseille,Olympiacos,12,4,1.4166666666666667,0.5,1.0,1.25,0.5,0.25,0.5,0.0,7,3,22,22,A,1,1,22,22
2011-12,2011-11-23,Group stage,Milan,Barcelona,12,17,1.1666666666666667,0.9166666666666666,2.5294117647058822,0.6470588235294118,0.3333333333333333,0.7058823529411765,0.5,0.625,9,13,22,22,A,1,1,22,22
2011-12,2011-11-23,Group stage,Shakhtar D.,Porto,14,4,1.6428571428571428,1.4285714285714286,1.25,1.75,0.5,0.25,0.5714285714285714,0.0,2,4,22,22,A,1,1,22,22
2011-12,2011-11-23,Group stage,Valencia,Genk,12,4,1.8333333333333333,1.0,0.25,2.0,0.3333333333333333,0.0,0.5,0.0,5,2,22,22,H,1,1,22,22
2011-12,2011-11-23,Group stage,Zenit,APOEL FC,4,4,1.75,1.25,1.5,1.0,0.5,0.5,1.0,0.0,7,8,22,22,D,1,1,22,22
2011-12,2011-12-06,Group stage,APOEL FC,Shakhtar D.,5,15,1.2,0.8,1.5333333333333334,1.4666666666666666,0.4,0.4666666666666667,1.0,0.42857142857142855,9,2,13,13,A,1,1,13,13
2011-12,2011-12-06,Group stage,Barcelona,BATE Borisov,18,5,2.5555555555555554,0.7222222222222222,0.4,2.0,0.7222222222222222,0.0,0.7777777777777778,0.0,13,2,13,13,H,1,1,13,13
2011-12,2011-12-06,Group stage,Chelsea,Valencia,15,13,1.8,0.7333333333333333,2.230769230769231,0.9230769230769231,0.5333333333333333,0.38461538461538464,0.7142857142857143,0.16666666666666666,8,8,13,13,H,1,1,13,13
2011-12,2011-12-06,Group stage,Dortmund,Marseille,5,13,0.8,1.8,1.3076923076923077,0.5384615384615384,0.2,0.46153846153846156,0.5,0.5,4,7,13,13,A,1,1,13,13
2011-12,2011-12-06,Group stage,Genk,Leverkusen,5,5,0.2,3.0,1.4,1.4,0.0,0.6,0.0,0.0,2,9,13,13,D,1,1,13,13
2011-12,2011-12-06,Group stage,Olympiacos,Arsenal,5,13,1.0,1.0,2.076923076923077,1.0769230769230769,0.4,0.6153846153846154,0.5,0.3333333333333333,6,11,13,13,H,1,1,13,13
2011-12,2011-12-06,Group stage,Porto,Zenit,5,5,1.4,1.4,1.4,1.0,0.4,0.4,0.5,0.0,7,8,13,13,D,1,1,13,13
2011-12,2011-12-06,Group stage,Viktoria Plzeň,Milan,5,13,0.4,1.8,1.2307692307692308,1.0769230769230769,0.2,0.3076923076923077,0.0,0.16666666666666666,4,8,13,13,D,1,1,13,13
2011-12,2011-12-07,Group stage,Ajax,Real Madrid,11,17,1.0909090909090908,1.1818181818181819,2.411764705882353,0.47058823529411764,0.36363636363636365,0.7647058823529411,0.4,0.625,8,15,15,15,A,1,1,15,15
2011-12,2011-12-07,Group stage,Basel,Manchester Utd,11,18,1.5454545454545454,1.8181818181818181,1.6111111111111112,0.7222222222222222,0.36363636363636365,0.6111111111111112,0.4,0.6666666666666666,8,9,15,15,H,1,1,15,15
2011-12,2011-12-07,Group stage,Benfica,Oțelul Galați,11,5,1.2727272727272727,1.4545454545454546,0.6,2.0,0.36363636363636365,0.0,0.4,0.0,9,0,15,15,H,1,1,15,15
2011-12,2011-12-07,Group stage,Dinamo Zagreb,Lyon,5,13,0.4,3.0,1.0769230769230769,1.5384615384615385,0.0,0.3076923076923077,0.0,0.16666666666666666,0,5,15,15,A,1,1,15,15
2011-12,2011-12-07,Group stage,Inter,CSKA Moscow,15,5,1.6666666666666667,1.7333333333333334,1.4,1.4,0.4666666666666667,0.2,0.5714285714285714,0.0,10,5,15,15,A,1,1,15,15
2011-12,2011-12-07,Group stage,Lille,Trabzonspor,5,5,1.2,1.2,0.6,1.0,0.2,0.2,0.0,0.5,5,6,15,15,D,1,1,15,15
2011-12,2011-12-07,Group stage,Manchester City,Bayern Munich,5,13,1.4,1.2,2.3076923076923075,1.0,0.4,0.7692307692307693,0.5,0.6666666666666666,7,13,15,15,H,1,1,15,15
2011-12,2011-12-07,Group stage,Villarreal,Napoli,5,5,0.4,2.4,1.6,1.2,0.0,0.4,0.0,0.0,0,8,15,15,A,1,1,15,15
2011-12,2012-02-14,Round of 16,Leverkusen,Barcelona,6,19,1.3333333333333333,1.3333333333333333,2.6315789473684212,0.6842105263157895,0.5,0.7368421052631579,1.0,0.6666666666666666,10,15,70,70,A,1,1,70,70
2011-12,2012-02-14,Round of 16,Lyon,APOEL FC,14,6,1.5,1.5,1.0,1.0,0.35714285714285715,0.3333333333333333,0.42857142857142855,0.0,7,6,69,70,H,1,1,69,70
2011-12,2012-02-15,Round of 16,Milan,Arsenal,14,14,1.2857142857142858,1.1428571428571428,2.0,1.2142857142857142,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.2857142857142857,8,10,71,71,H,1,1,71,71
2011-12,2012-02-15,Round of 16,Zenit,Benfica,6,12,1.1666666666666667,0.8333333333333334,1.25,1.3333333333333333,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.3333333333333333,9,11,71,70,H,1,1,71,70
2011-12,2012-02-21,Round of 16,CSKA Moscow,Real Madrid,6,18,1.5,1.3333333333333333,2.4444444444444446,0.4444444444444444,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.6666666666666666,7,15,76,76,D,1,1,76,76
2011-12,2012-02-21,Round of 16,Napoli,Chelsea,6,16,1.6666666666666667,1.0,1.875,0.6875,0.5,0.5625,0.6666666666666666,0.375,10,8,76,77,H,1,1,76,77
2011-12,2012-02-22,Round of 16,Basel,Bayern Munich,12,14,1.5833333333333333,1.75,2.142857142857143,1.0714285714285714,0.4166666666666667,0.7142857142857143,0.5,0.5714285714285714,8,10,77,77,H,1,1,77,77
2011-12,2012-02-22,Round of 16,Marseille,Inter,14,16,1.4285714285714286,0.6428571428571429,1.625,1.75,0.5,0.4375,0.42857142857142855,0.375,7,10,78,77,H,1,1,78,77
2011-12,2012-03-06,Round of 16,Arsenal,Milan,15,15,1.8666666666666667,1.4,1.4666666666666666,1.0666666666666667,0.5333333333333333,0.3333333333333333,0.8571428571428571,0.14285714285714285,7,8,20,20,H,1,1,20,20
2011-12,2012-03-06,Round of 16,Benfica,Zenit,13,7,1.3076923076923077,1.4615384615384615,1.4285714285714286,1.0,0.38461538461538464,0.42857142857142855,0.5,0.0,8,9,20,20,H,1,1,20,20
2011-12,2012-03-07,Round of 16,APOEL FC,Lyon,7,15,0.8571428571428571,1.0,1.4666666666666666,1.4,0.2857142857142857,0.4,0.6666666666666666,0.2857142857142857,5,7,22,22,H,1,1,22,22
2011-12,2012-03-07,Round of 16,Barcelona,Leverkusen,20,7,2.65,0.7,1.2857142857142858,1.5714285714285714,0.75,0.42857142857142855,0.8,0.0,15,7,22,22,H,1,1,22,22
2011-12,2012-03-13,Round of 16,Bayern Munich,Basel,15,13,2.0,1.0666666666666667,1.5384615384615385,1.6153846153846154,0.6666666666666666,0.46153846153846156,0.8571428571428571,0.3333333333333333,7,10,20,20,H,1,1,20,20
2011-12,2012-03-13,Round of 16,Inter,Marseille,17,15,1.5294117647058822,1.7058823529411764,1.4,0.6,0.4117647058823529,0.5333333333333333,0.5,0.5714285714285714,7,7,20,20,H,1,1,20,20
2011-12,2012-03-14,Round of 16,Chelsea,Napoli,17,7,1.8235294117647058,0.8235294117647058,1.8571428571428572,1.0,0.5294117647058824,0.5714285714285714,0.75,0.3333333333333333,7,10,22,22,H,1,1,22,22
2011-12,2012-03-14,Round of 16,Real Madrid,CSKA Moscow,19,7,2.3684210526315788,0.47368421052631576,1.4285714285714286,1.2857142857142858,0.7368421052631579,0.2857142857142857,0.8888888888888888,0.3333333333333333,13,8,22,22,H,1,1,22,22
2011-12,2012-03-27,Quarter-finals,APOEL FC,Real Madrid,8,20,0.875,0.875,2.45,0.5,0.375,0.75,0.75,0.6,7,13,20,13,A,1,1,20,13
2011-12,2012-03-27,Quarter-finals,Benfica,Chelsea,14,18,1.3571428571428572,1.3571428571428572,1.9444444444444444,0.8333333333333334,0.42857142857142855,0.5555555555555556,0.5714285714285714,0.3333333333333333,8,7,21,13,A,1,1,21,13
2011-12,2012-03-28,Quarter-finals,Marseille,Bayern Munich,16,16,1.375,0.6875,2.3125,1.0,0.5,0.6875,0.5,0.5,7,9,15,15,A,1,1,15,15
2011-12,2012-03-28,Quarter-finals,Milan,Barcelona,16,21,1.375,1.1875,2.857142857142857,0.7142857142857143,0.3125,0.7619047619047619,0.5,0.7,5,15,22,21,D,1,1,22,21
2011-12,2012-04-03,Quarter-finals,Barcelona,Milan,22,17,2.727272727272727,0.6818181818181818,1.2941176470588236,1.1176470588235294,0.7272727272727273,0.29411764705882354,0.8181818181818182,0.125,13,5,6,6,H,1,1,6,6
2011-12,2012-04-03,Quarter-finals,Bayern Munich,Marseille,17,17,2.2941176470588234,0.9411764705882353,1.2941176470588236,0.7647058823529411,0.7058823529411765,0.47058823529411764,0.875,0.5,9,6,6,6,H,1,1,6,6
2011-12,2012-04-04,Quarter-finals,Chelsea,Benfica,19,15,1.894736842105263,0.7894736842105263,1.2666666666666666,1.3333333333333333,0.5789473684210527,0.4,0.7777777777777778,0.2857142857142857,9,7,8,8,H,1,1,8,8
2011-12,2012-04-04,Quarter-finals,Real Madrid,APOEL FC,21,9,2.4761904761904763,0.47619047619047616,0.7777777777777778,1.1111111111111112,0.7619047619047619,0.3333333333333333,0.9,0.0,13,4,8,8,H,1,1,8,8
2011-12,2012-04-17,Semi-finals,Bayern Munich,Real Madrid,18,22,2.2777777777777777,0.8888888888888888,2.590909090909091,0.5454545454545454,0.7222222222222222,0.7727272727272727,0.8888888888888888,0.6363636363636364,9,13,14,13,H,1,1,14,13
2011-12,2012-04-18,Semi-finals,Chelsea,Barcelona,20,23,1.9,0.8,2.739130434782609,0.6956521739130435,0.6,0.7391304347826086,0.8,0.6363636363636364,12,13,14,15,H,1,1,14,15
2011-12,2012-04-24,Semi-finals,Barcelona,Chelsea,24,21,2.625,0.7083333333333334,1.8571428571428572,0.7619047619047619,0.7083333333333334,0.6190476190476191,0.8333333333333334,0.4,10,12,6,6,D,1,1,6,6
2011-12,2012-04-25,Semi-finals,Real Madrid,Bayern Munich,23,19,2.5217391304347827,0.6086956521739131,2.263157894736842,0.8947368421052632,0.7391304347826086,0.7368421052631579,0.9090909090909091,0.5555555555555556,10,12,8,8,H,1,1,8,8
2011-12,2012-05-19,Final,Bayern Munich,Chelsea,20,22,2.2,0.95,1.8636363636363635,0.8181818181818182,0.7,0.5909090909090909,0.9,0.36363636363636365,12,13,24,25,D,1,1,24,25
2012-13,2012-09-18,Group stage,Dinamo Zagreb,Porto,6,6,0.5,3.6666666666666665,1.1666666666666667,1.1666666666666667,0.0,0.3333333333333333,0.0,0.3333333333333333,0,5,286,287,A,1,1,286,287
2012-13,2012-09-18,Group stage,Dortmund,Ajax,6,12,1.0,2.0,1.0,1.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,7,287,286,H,1,1,287,286
2012-13,2012-09-18,Group stage,Milan,Anderlecht,18,0,1.2777777777777777,1.2222222222222223,0.0,0.0,0.2777777777777778,0.0,0.4444444444444444,0.0,5,0,168,-1,D,1,0,168,0
2012-13,2012-09-18,Group stage,Montpellier,Arsenal,0,16,0.0,0.0,1.9375,1.3125,0.0,0.5625,0.0,0.25,0,7,-1,196,A,0,1,0,196
2012-13,2012-09-18,Group stage,Málaga,Zenit,0,8,0.0,0.0,1.25,1.125,0.0,0.375,0.0,0.0,0,8,-1,196,H,0,1,0,196
2012-13,2012-09-18,Group stage,Olympiacos,Schalke 04,6,12,1.3333333333333333,1.0,1.8333333333333333,1.1666666666666667,0.5,0.5833333333333334,0.6666666666666666,0.3333333333333333,9,9,287,503,A,1,1,287,365
2012-13,2012-09-18,Group stage,Paris SG,Dynamo Kyiv,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,-1,H,0,0,0,0
2012-13,2012-09-18,Group stage,Real Madrid,Manchester City,24,6,2.5,0.625,1.5,1.0,0.75,0.5,0.9166666666666666,0.3333333333333333,12,9,146,286,H,1,1,146,286
2012-13,2012-09-19,Group stage,Barcelona,Spartak Moscow,25,6,2.6,0.76,1.1666666666666667,1.6666666666666667,0.68,0.5,0.7692307692307693,0.6666666666666666,8,6,148,651,H,1,1,148,365
2012-13,2012-09-19,Group stage,Bayern Munich,Valencia,21,14,2.142857142857143,0.9523809523809523,2.0714285714285716,1.0714285714285714,0.6666666666666666,0.35714285714285715,0.8181818181818182,0.14285714285714285,10,7,123,288,H,1,1,123,288
2012-13,2012-09-19,Group stage,Braga,CFR Cluj,6,6,0.8333333333333334,1.8333333333333333,1.0,2.0,0.5,0.16666666666666666,0.6666666666666666,0.0,9,1,651,651,A,1,1,365,365
2012-13,2012-09-19,Group stage,Celtic,Benfica,0,16,0.0,0.0,1.25,1.375,0.0,0.375,0.0,0.25,0,6,-1,168,D,0,1,0,168
2012-13,2012-09-19,Group stage,Chelsea,Juventus,23,0,1.826086956521739,0.8260869565217391,0.0,0.0,0.5652173913043478,0.0,0.8181818181818182,0.0,11,0,123,-1,D,1,0,123,0
2012-13,2012-09-19,Group stage,Lille,BATE Borisov,6,6,1.0,1.0,0.3333333333333333,2.3333333333333335,0.16666666666666666,0.0,0.0,0.0,5,1,287,288,A,1,1,287,288
2012-13,2012-09-19,Group stage,Manchester Utd,Galatasaray,19,0,1.5789473684210527,0.7894736842105263,0.0,0.0,0.5789473684210527,0.0,0.5555555555555556,0.0,8,0,287,-1,H,1,0,287,0
2012-13,2012-09-19,Group stage,Shakhtar D.,Nordsjælland,16,0,1.5625,1.375,0.0,0.0,0.5,0.0,0.5,0.0,5,0,288,-1,H,1,0,288,0
2012-13,2012-10-02,Group stage,BATE Borisov,Bayern Munich,7,22,0.7142857142857143,2.142857142857143,2.1363636363636362,0.9545454545454546,0.14285714285714285,0.6818181818181818,0.0,0.5,4,10,13,13,H,1,1,13,13
2012-13,2012-10-02,Group stage,Benfica,Barcelona,17,26,1.1764705882352942,1.2941176470588236,2.6153846153846154,0.8076923076923077,0.35294117647058826,0.6923076923076923,0.5,0.5833333333333334,4,8,13,13,A,1,1,13,13
2012-13,2012-10-02,Group stage,CFR Cluj,Manchester Utd,7,20,1.1428571428571428,1.7142857142857142,1.55,0.75,0.2857142857142857,0.6,0.3333333333333333,0.6,4,10,13,13,A,1,1,13,13
2012-13,2012-10-02,Group stage,Galatasaray,Braga,1,7,0.0,1.0,0.7142857142857143,1.8571428571428572,0.0,0.42857142857142855,0.0,0.3333333333333333,0,9,13,13,A,1,1,13,13
2012-13,2012-10-02,Group stage,Juventus,Shakhtar D.,1,17,2.0,2.0,1.588235294117647,1.2941176470588236,0.0,0.5294117647058824,0.0,0.5,1,7,13,13,D,1,1,13,13
2012-13,2012-10-02,Group stage,Nordsjælland,Chelsea,1,24,0.0,2.0,1.8333333333333333,0.875,0.0,0.5416666666666666,0.0,0.3333333333333333,0,9,13,13,A,1,1,13,13
2012-13,2012-10-02,Group stage,Spartak Moscow,Celtic,7,1,1.2857142857142858,1.8571428571428572,0.0,0.0,0.42857142857142855,0.0,0.3333333333333333,0.0,3,1,13,13,A,1,1,13,13
2012-13,2012-10-02,Group stage,Valencia,Lille,15,7,2.0,1.1333333333333333,1.0,1.2857142857142858,0.3333333333333333,0.14285714285714285,0.5714285714285714,0.3333333333333333,6,4,13,13,H,1,1,13,13
2012-13,2012-10-03,Group stage,Ajax,Real Madrid,13,25,0.9230769230769231,1.3076923076923077,2.52,0.68,0.3076923076923077,0.76,0.3333333333333333,0.5833333333333334,7,12,15,15,A,1,1,15,15
2012-13,2012-10-03,Group stage,Anderlecht,Málaga,1,1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1,3,15,15,A,1,1,15,15
2012-13,2012-10-03,Group stage,Arsenal,Olympiacos,17,7,1.9411764705882353,1.2941176470588236,1.2857142857142858,1.1428571428571428,0.5882352941176471,0.42857142857142855,0.875,0.3333333333333333,9,9,15,15,H,1,1,15,15
2012-13,2012-10-03,Group stage,Dynamo Kyiv,Dinamo Zagreb,1,7,1.0,4.0,0.42857142857142855,3.4285714285714284,0.0,0.0,0.0,0.0,0,0,15,15,H,1,1,15,15
2012-13,2012-10-03,Group stage,Manchester City,Dortmund,7,7,1.5714285714285714,1.2857142857142858,1.0,1.7142857142857142,0.42857142857142855,0.2857142857142857,0.6666666666666666,0.0,9,6,15,15,D,1,1,15,15
2012-13,2012-10-03,Group stage,Porto,Paris SG,7,1,1.2857142857142858,1.0,4.0,1.0,0.42857142857142855,1.0,0.3333333333333333,0.0,8,3,15,15,H,1,1,15,15
2012-13,2012-10-03,Group stage,Schalke 04,Montpellier,13,1,1.8461538461538463,1.1538461538461537,1.0,2.0,0.6153846153846154,0.0,0.8333333333333334,0.0,9,0,15,15,D,1,1,15,15
2012-13,2012-10-03,Group stage,Zenit,Milan,9,19,1.1111111111111112,1.3333333333333333,1.2105263157894737,1.1578947368421053,0.3333333333333333,0.2631578947368421,0.75,0.1111111111111111,5,5,15,15,A,1,1,15,15
2012-13,2012-10-23,Group stage,BATE Borisov,Valencia,8,16,1.0,2.0,2.0,1.0625,0.25,0.375,0.25,0.125,7,9,21,21,A,1,1,21,21
